0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
-2.0308478300368192e-11,-1.4248197688804252e-11,-1.4147543910159043e-11,-8.45684010863934e-12,-6.698103819591239e-12,-3.976520960069507e-12,-9.086224994181434e-12,2.267602474681499e-13,4.955794259409177e-13,-3.5704525425117567e-13,-8.641317514879173e-13,5.315366676139632e-12,5.116251910575187e-12,7.122222056121785e-12,7.499142581135488e-12,1.0848171738242485e-11,8.658194898369943e-12,9.385900708647199e-12,8.098301774506211e-12,1.0425134829628037e-11,1.175714075207779e-11,1.1169011455702816e-11,1.584857088010594e-11,9.545695289769896e-12,7.31604720050072e-12,7.278058971049718e-12,6.104583432087196e-12,1.2080431557759397e-11,5.925004612716833e-12,7.641199741836858e-12,8.80224612620495e-12,6.2789181050071365e-12,-2.2531599855657447e-11,-2.282526841890231e-11,-1.8235219644058276e-11,-1.6748059382454273e-11,-1.7944887107379516e-11,-1.0466992565572041e-11,-1.1333992946394033e-11,-1.1061102699105873e-11,-1.2784424173961638e-11,-1.3817038083008269e-11,-7.103665242258472e-12,-5.326074673295266e-12,-5.591445218389168e-12,-4.567757545093087e-12,-2.769796341173247e-12,3.068321999588619e-12,1.4349334072072398e-12,-2.867357999924988e-13,3.990007804155485e-13,1.9235410184670344e-12,5.606542769154288e-12,5.615831893290846e-12,4.7185380629422014e-12,4.8711239890586456e-12,6.961435216279455e-12,7.092728961932693e-12,6.7190407810890914e-12,6.834127331156736e-12,5.384549209619393e-12,5.556854345112328e-12,7.36597664063865e-12,5.046665106700487e-12
1.0571200433992338e-11,5.960503400933952e-12,5.871167374357604e-12,5.13358308737704e-12,1.7025055710521634e-12,1.41484717617029e-12,4.136109325122809e-12,6.371675878883914e-13,1.0176525363251792e-12,6.264397568204666e-13,7.5075699599008e-13,-8.920254829488177e-13,2.3424403613851412e-14,4.194881412716439e-16,-5.93758343961533e-13,-1.7012433786451512e-13,1.8644138308470498e-13,-2.1771642907649284e-12,-1.4210505271646317e-12,-1.9427520358246757e-12,-2.5563260380974744e-12,-5.809244073813963e-13,2.0743414522487663e-12,-8.959376103370893e-12,-6.009684241939546e-12,-6.587809096595016e-12,-6.2892006128774725e-12,-9.96482977213848e-12,-1.1833734063907037e-11,-8.204465487574203e-12,-4.9944616905802165e-12,-2.194079982723203e-12,1.3833385125258495e-11,1.4257110521362185e-11,1.2607523600968555e-11,8.089061154101067e-12,8.442781833514594e-12,3.125346935780974e-12,4.291923047935846e-12,4.569046083566057e-12,7.409393944476754e-12,8.277870435199722e-12,3.034409061661129e-12,2.2055710785255295e-12,2.1947051179497725e-12,2.3178122744186773e-12,5.237002794504157e-13,-7.787959505319369e-13,3.3658913864680725e-13,1.0516443169333141e-13,-2.3763509218472536e-13,-2.9008605431820086e-14,-5.3328032693341144e-12,-3.3566238501177643e-12,-2.0113813691520837e-12,-2.2663461579893257e-12,-2.793695515060542e-12,-2.2983103492831352e-12,-1.0420586662143912e-11,-1.0588257467383961e-11,-1.0875040246241702e-11,-1.9527664819858977e-12,-2.6887589258646834e-12,-4.726177579209185e-12
1.889493802620379e-11,1.2718374879039374e-11,6.787321186418893e-12,2.304719433521285e-12,-3.2791917274899155e-12,-1.2138257798888215e-12,-3.683719254077286e-13,-6.5047519766103785e-12,-6.309991871678022e-12,-4.1282696057187704e-12,-2.5807886996354052e-12,-4.38627278898096e-12,-6.442442494591915e-12,-7.855577618176566e-12,-7.903403397069296e-12,-7.089286040429243e-12,-8.591028685334122e-12,-5.8435338670115295e-12,-4.3355079779594515e-12,-4.373187433959202e-12,-4.871945688211809e-12,-8.415132410011237e-12,-7.06869826361256e-12,-1.022356803703772e-11,-1.1973836020917615e-11,-7.868386941556336e-12,-1.2571411329265201e-11,-1.4251423575917243e-11,-1.0655548916549405e-11,-8.654153984100076e-12,-5.546438782477736e-12,-2.709694794322814e-12,2.292375399148838e-11,2.0155794178133846e-11,2.647439947933705e-11,1.4878965945097634e-11,1.2758034305004885e-11,3.820094721884715e-12,6.201184138188154e-12,8.461655912395117e-12,1.4508086738640459e-11,1.7864353199836812e-11,1.2151951583216914e-11,8.12610602762831e-12,6.191630805840731e-12,7.62537016196774e-13,-1.0685593534454083e-12,-2.247107371733392e-12,2.899290936220214e-13,3.778876422000366e-12,7.2430848976345885e-12,6.036223172412036e-12,-5.717648687841856e-13,1.8943016502070975e-12,4.500362567050334e-13,-1.6260638031617699e-12,-3.598774068525045e-12,-1.6977882606461489e-12,-6.429617255054865e-12,-6.8858120667592e-12,-4.880313494215471e-12,-4.040841244279392e-12,-6.326318665816899e-12,-1.028772197431138e-11
-1.96585079681455e-11,-1.7403166653551238e-11,-1.5614863601243202e-11,-1.5499166780230666e-11,-1.2049784432477393e-11,-1.2813685403401107e-11,-1.4385451409637537e-11,-9.72424467882149e-12,-1.0360918254903593e-11,-1.0874884624811896e-11,-1.0857492357629893e-11,-3.3316099194990996e-12,-5.195211175035295e-12,-5.215293272797793e-12,-2.391904759591056e-12,3.1773328412754165e-12,-1.3177607804948261e-13,2.946226214106683e-13,1.1239717689903738e-12,6.675906574216129e-12,2.034375169657211e-12,6.9851184019142925e-12,8.991296367000246e-12,1.3042619597669613e-11,1.046869411247542e-11,8.166065439851878e-12,1.3648086591544484e-11,1.733865965825032e-11,1.508175401276901e-11,1.0601573107393847e-11,9.636370945642626e-12,4.660318067450931e-12,-1.582570811997641e-11,-9.355613743267097e-12,-9.356176720487495e-12,-1.3480698813239654e-11,-1.4314427149386686e-11,-1.2051567042092869e-11,-1.037814317506047e-11,-5.724682610619423e-12,-4.398023607521394e-12,-2.9569292525621895e-12,1.6540018616950657e-12,6.77110532976145e-13,-1.7931242570767825e-12,-5.418016458591522e-12,-1.1134283427693957e-11,-3.073434159617249e-12,-1.9806175721725946e-13,3.053456252288812e-12,6.680514074375311e-12,5.488261562547337e-12,9.775488164720515e-12,1.0505282174833043e-11,8.17322771062834e-12,4.876759161831502e-12,8.679562510494066e-12,9.705711731200496e-12,1.376896025639951e-11,1.462030368593048e-11,1.4227215528350713e-11,1.6272820998253223e-11,1.1585827364157809e-11,1.3295582816041929e-11
1.2112986049972461e-11,1.224122207443834e-11,6.037401371061789e-12,5.709048772617464e-12,7.322031259748839e-12,7.104214099884487e-12,6.424769261714757e-12,2.3299012437139055e-12,3.096126200974325e-12,2.6347361281597866e-12,1.7940174157349275e-12,-1.7890001717812965e-12,-1.7070565294652352e-13,-7.7534627140885e-13,-9.568495815681643e-13,-2.187677015097479e-13,-1.1951544738320052e-12,-9.070764039886826e-13,-1.174110699109221e-12,-5.862609586682056e-13,2.2526137481992946e-12,-2.9582431497754414e-12,-3.5765804031751e-12,-8.081055958397698e-12,-3.122705183322706e-14,1.2823786701421368e-12,-4.707097551515105e-12,-1.2910923934184026e-11,-3.822119643670519e-12,-7.304065465785215e-13,-1.3598507766499068e-12,-1.471516489770508e-12,8.69712676743184e-12,6.426808348836132e-12,4.8496967874900314e-12,4.631473083493986e-12,5.024436640299611e-12,3.859182478693767e-12,3.4882793980006707e-12,1.2847250527858733e-12,1.804941811345273e-12,1.8191376593978955e-12,-1.9723361137646835e-12,-2.5215342620565905e-12,-1.231746742602624e-12,-7.108817416945357e-13,1.7211567719943587e-12,-2.0898980810368783e-12,-3.96651147727134e-12,-4.200709091461974e-12,-5.737144866513333e-12,-2.6126904149048613e-12,-3.715014819105634e-12,-5.2595178121617184e-12,-5.15688997526631e-12,-3.563526653094229e-12,-3.3462526889405097e-12,-5.212715214808483e-12,-3.879002170803503e-12,-4.303323740684206e-12,-3.191666329227516e-12,-1.0944107688981574e-12,-1.0779586918641114e-12,-1.6823860196080175e-12
-1.870583402238668e-11,-1.5004110550637106e-11,-1.0362523439527704e-11,-7.416997063830476e-12,-3.5531459296744842e-12,-5.3856092698534306e-12,-4.447953428882157e-12,-3.0708856819383627e-12,-1.4471289795092712e-12,-3.0118622042774048e-12,-5.150478514098778e-12,1.8080747635207376e-13,-8.802506521188304e-13,-1.9553440459840756e-12,2.807317292519133e-14,2.3575134811271155e-12,-5.825339279563748e-13,4.985432938281464e-12,4.075620368110266e-12,7.179790359385096e-12,8.24484139697046e-12,7.753678787719709e-12,5.336991294041526e-12,1.498962591098274e-11,1.6674810454003763e-11,1.6675832726048556e-11,2.1581801761511032e-11,1.7597440078259695e-11,1.964910005439191e-11,1.4044952863639937e-11,1.0563518103606784e-11,3.146306867291004e-12,-2.0348201373837636e-11,-2.065620357358244e-11,-1.8637614643796095e-11,-1.4740355268133552e-11,-1.471724864574031e-11,-1.0985679195857356e-11,-1.2278354019928938e-11,-1.1225325592806312e-11,-1.1624393678050237e-11,-1.3433014841995882e-11,-5.336701647012943e-12,-5.2229097626532714e-12,-6.182506708557467e-12,-7.1327149406552605e-12,-6.159255476506642e-12,-3.781574797467881e-13,-1.1575873621605393e-12,-1.0540550327842181e-12,3.5165759085242757e-13,-6.839669730307475e-13,3.1003948926244803e-12,3.4391275541001403e-12,1.7079535019892676e-12,3.214264311407477e-12,6.523304350719571e-12,6.319003646365617e-12,6.4465684637415856e-12,6.723495503263565e-12,7.2336097083625086e-12,1.44459381637152e-11,1.0319548878340301e-11,1.8037899267381308e-11
1.2886947762802413e-11,1.3560566832659936e-11,8.73467062023625e-12,4.776580600940327e-12,3.0915738641335005e-12,9.417139073542023e-12,1.0266114178869577e-11,1.1621043915277516e-11,9.784722271199973e-12,5.5452259509758395e-12,3.1953842715148887e-12,4.862465549870797e-12,5.8831882704390985e-12,9.100798626371363e-12,7.775308323965113e-12,6.313100049504249e-12,5.747320221183294e-12,5.437685023701454e-12,8.936525880409715e-13,-2.081676110043951e-12,1.4747895754618763e-12,1.7207428634202766e-12,7.36725443106767e-12,-5.0826066292364305e-12,-4.5729458072463205e-12,-4.1174604014093675e-12,-5.158534430171891e-12,-7.11535002506647e-12,-8.156036609086037e-12,-7.565097883577287e-12,-4.808220263163854e-12,-2.211760466996896e-13,9.374383727611678e-12,-6.809865119583594e-13,-1.3790288114767794e-12,3.1502333165400736e-12,6.507712361547568e-12,3.717984247253447e-12,1.1287342310817291e-12,-7.180703626152865e-13,-4.60298141502502e-12,-5.113018313074314e-12,-5.0449180782896625e-12,-4.6099072171790216e-12,-3.2283117782361263e-12,8.263621753545857e-14,3.2060728806237998e-12,9.488841549165623e-13,-1.452566915083331e-12,-3.58436985903321e-12,-5.498829148797846e-12,-4.0355681342196805e-12,-6.33699036212132e-12,-6.464315982390723e-12,-4.5468528589998064e-12,-3.373070820322788e-12,-6.4301912864328514e-12,-7.446784446307753e-12,-8.895599501790307e-12,-8.879494169611313e-12,-9.038102769642897e-12,-9.37654393806664e-12,-8.632684592391193e-12,-9.32462452352123e-12
-1.596652858770753e-11,-7.720974133373914e-12,-1.1811547517392995e-11,-8.717012712988748e-12,-4.3258035815618716e-12,-1.4561009833435895e-12,4.732832281639782e-13,8.510939699224451e-12,4.200130354181652e-12,-6.799679908020556e-13,-6.373444955354302e-12,-3.1799518978026245e-12,2.4527823030418e-12,6.386230018140536e-12,1.155925034490579e-11,8.776700417545413e-12,7.156423328158467e-12,-1.440009440578654e-13,-1.4707136073432995e-12,-9.004616230434697e-13,-8.747314494961249e-13,6.896232810138513e-12,4.4819813980190295e-12,8.08006840324893e-12,1.0832505870528308e-11,4.096183295221322e-12,8.177345228066456e-12,7.443242032056929e-12,6.830119821277235e-12,1.8387263822638996e-12,-2.7891447529349025e-12,-4.029250101122984e-12,-1.6622749023920138e-11,-1.555929687802049e-11,-9.036467270018278e-12,-1.172496725976302e-11,-1.3281880308024795e-11,-1.1242684047285678e-11,-1.0422963748535352e-11,-7.838110684499355e-12,-2.803165068510083e-12,-4.0928488820313244e-13,4.054136445663657e-12,1.8475678076335094e-12,-2.252707497429896e-12,-7.50961529538685e-12,-8.945909792057449e-12,-5.66934962753507e-12,-3.937769031292505e-12,1.302719625506649e-13,5.69329509980676e-12,1.2340864634641235e-11,1.1598511412191924e-11,8.226362445018509e-12,9.547967807499442e-13,-2.1219348922407737e-12,-1.3854319944606178e-12,2.047069676880397e-12,1.2915567970228635e-11,1.241534861273763e-11,1.2944951015558814e-11,4.3589445000158366e-12,6.403438761459762e-13,2.843744971503525e-12
-7.008035166677917e-12,-2.810518848150867e-12,-4.934209440421444e-12,-5.3693180722125254e-12,3.691740945555022e-12,4.454822689126114e-12,4.046858836204148e-12,6.763519055652533e-12,5.6053575884784655e-12,2.7852396182193038e-12,-1.4383879521351336e-12,3.526797935360372e-13,3.093910978690939e-12,5.611124239635057e-12,8.697101153642973e-12,1.038043032747238e-11,6.6084847697989166e-12,2.8275274838729378e-12,3.969987313889868e-13,1.2478591055464784e-12,6.4386007092021024e-12,4.117415161430937e-12,9.476370766037246e-12,3.4420241685206853e-12,2.855334696461057e-14,-4.033498183730888e-12,-4.211421722744024e-12,3.1740788439260647e-12,-1.518301499914276e-12,-2.320151371582034e-13,5.713381223126924e-13,2.089832260021575e-13,-7.89010314622418e-12,-8.952751298807458e-12,-8.773129733186113e-12,-8.328619654662804e-12,-5.866393761266852e-12,-5.256530270003612e-12,-6.130070372478702e-12,-6.805799470044338e-12,-5.792417735961397e-12,-5.434315111074728e-12,-2.0613955745152345e-12,-2.6009057852438565e-12,-3.799750542043956e-12,-5.935332095419188e-12,-3.0866878238389183e-12,-1.2256450905856474e-12,-2.8536961996228348e-12,-2.4177549254322805e-12,-1.7693138521512882e-12,4.778140324901425e-12,3.672989211167543e-12,1.541713774144693e-12,-1.5376326961136219e-12,-9.860337091827096e-13,-2.1799715199666135e-14,6.912432321537489e-13,4.3097300898575775e-12,3.907395099644883e-12,4.6297840038955756e-12,6.5962898100901945e-12,2.7126953649481142e-12,2.2207840141841293e-12
-1.7776346629444492e-11,-1.6947027523611657e-11,-1.3381564548081702e-11,-1.3976872486137769e-11,-1.2859274482662774e-11,-1.2884756705217047e-11,-1.3549637349979936e-11,-1.0524026782560147e-11,-1.3311294258938621e-11,-1.2049507693928651e-11,-1.1312882469111107e-11,-9.624258217127979e-12,-7.011458654643254e-12,-6.055105876340282e-12,-3.447197576361693e-12,2.3003196306936593e-12,-1.0134558064700533e-12,-4.246534734603235e-12,-3.089562431751735e-12,8.824730971801481e-13,1.4288003117590713e-12,3.5826648686898555e-12,3.724906884189361e-12,1.37978860780541e-11,1.25663502163198e-11,7.325313328282457e-12,7.403882756579216e-12,1.3631880557612996e-11,5.3869341004875174e-12,3.392185527945069e-12,1.3682585463803415e-12,-2.3547800705736582e-12,-1.5124101826996527e-11,-6.279751977172897e-12,1.8265325169020643e-14,-8.755828110634799e-12,-1.2638581045804064e-11,-1.0826155465520902e-11,-7.134664263913625e-12,-2.1675132924892087e-12,1.3534576569773642e-12,4.84130367253699e-12,7.271646774414942e-12,6.2764417466942834e-12,1.3651081704202378e-12,-3.695791809560367e-12,-1.1289264710695467e-11,-6.674761442310162e-12,-1.184537103154914e-12,4.25302203579947e-12,8.658501593844514e-12,1.151949725822221e-11,1.560204526099285e-11,1.3831909365352724e-11,6.083864429046182e-12,2.4103412047671306e-12,3.828177506465247e-12,8.64657266133606e-12,2.1803291184868677e-11,2.2393640557810678e-11,2.1287751389126306e-11,1.753032136689314e-11,8.398062329023626e-12,7.021417951863507e-12
1.3665973818355326e-11,1.1168532290106726e-11,1.1468985683826816e-11,7.88057070000292e-12,5.576146230090729e-12,7.348719571531603e-12,8.805193027150438e-12,4.659083168156997e-12,9.560169126565655e-12,7.370567908004944e-12,7.68533674833094e-12,7.125848804356849e-12,6.240934106394036e-12,6.315657281596998e-12,1.6659585009293213e-12,-2.2336661293920196e-12,9.520534201001855e-13,5.0512281797310274e-12,4.949662177899939e-12,2.18496676840374e-12,1.1253234726282816e-12,-2.516692240384088e-12,-5.76018636078146e-12,-2.0343559191893233e-11,-1.4231359165783884e-11,-4.5485115895971255e-12,-1.1979918673965528e-11,-2.6053366929623675e-11,-1.7140780875557482e-11,-6.4455524642070814e-12,-6.67930868836208e-13,4.9179926628895036e-12,1.3576619601884943e-11,1.2245251235221132e-11,2.280792267050913e-12,7.497770746489608e-12,1.0794722691720437e-11,8.068534151028928e-12,7.867105630943173e-12,5.379669908656127e-12,1.191180211357335e-12,-1.050779025568715e-12,-9.615291736153604e-13,-1.3378186229928697e-12,2.0864500749340213e-12,5.7568219000714295e-12,8.043120140577287e-12,6.8127666219552915e-12,3.8637950803277485e-12,1.1712014549303266e-12,-1.9183397688138364e-12,1.061605638064123e-12,-6.4762424534237075e-12,-7.318213085305558e-12,-2.6828864809758097e-12,1.7760213433248854e-12,-1.622428050573887e-12,-4.877979683293175e-12,-1.8273087227349548e-11,-1.8084588993438897e-11,-1.6102803676254495e-11,-1.6150652192514767e-11,-9.658051459915383e-12,-1.6755407961532852e-11
1.9135695897842808e-11,1.0177266763333747e-11,1.0733902986670428e-11,1.1862120250283325e-11,2.01667480292933e-12,-1.587823457827042e-12,-7.211231927373162e-12,-1.4014420098407143e-11,-7.616904308394012e-12,-2.3114051406203366e-13,1.038641962192166e-11,3.4182800348059316e-12,-3.2033966406164182e-12,-8.995286275181868e-12,-1.471017717880052e-11,-1.3499284118312361e-11,-1.058061102843233e-11,-3.141541678575166e-12,1.3866627071035254e-12,-6.355721595685536e-13,-2.5237760425955712e-12,-9.72298390000681e-12,-1.5187969306440505e-11,-2.2436197336661576e-11,-9.820598147358695e-12,-8.22469869921072e-12,-1.3102307870882512e-11,-2.5412384142997623e-11,-1.3848580106001763e-11,-5.143827688458557e-12,-2.6126138934490227e-12,4.265416596593852e-12,1.7620335843515632e-11,1.8976425185668333e-11,1.6457148508619567e-11,1.7870448705492592e-11,1.380863809141708e-11,1.3847876421335668e-11,1.5546869822413712e-11,1.1206038057265387e-11,9.725714467334611e-12,6.4013435305820824e-12,-3.6863157082400727e-13,1.6991732720850196e-12,6.937677558438438e-12,1.204329614235e-11,1.3303534747377553e-11,7.281998155361789e-12,7.028316890922426e-12,3.324636413948312e-12,1.0877108891360622e-12,-2.7573883969456147e-12,-3.0953898246810497e-12,-2.2318514354413567e-12,2.3385424767763393e-12,4.437566663240134e-12,6.498355744621875e-13,-2.365150616912004e-12,-8.586528433385254e-12,-8.615398523703632e-12,-8.479205330091943e-12,-8.588109135176937e-12,-5.342328090351955e-12,-1.108225920209982e-11
1.556931229176883e-11,1.785698796200052e-11,1.0035655487877768e-11,2.8468549212455413e-14,1.1429269671930916e-11,1.2317156598579124e-11,1.8275528328809406e-11,1.9045197315131765e-11,1.6421632518609504e-11,8.88250624600517e-12,-2.5156096842005052e-12,-3.305789822410922e-12,8.069971864893553e-12,1.3372192280508564e-11,1.6300464177471104e-11,1.4383397593770162e-11,1.4247548189155742e-11,1.607830678290732e-12,-3.758168621720295e-12,-3.6176623768591223e-12,3.5801705519367105e-12,4.361254833634696e-12,6.177697652015588e-12,-1.213169443756157e-11,-4.5006851676077257e-13,-3.2449380330257253e-12,-5.7951529913447e-12,-1.19929974050359e-11,-8.704317314117694e-12,-8.872769375306568e-12,-8.05370482223622e-12,-6.562164434148478e-12,1.09498713766476e-11,2.4206728096720626e-12,5.945356316511272e-12,5.22155678597813e-12,6.500133987424881e-12,-1.5120627710751858e-12,1.0522420791636552e-12,-2.529671166706675e-13,-1.8694762263515865e-12,4.6515209772002274e-12,4.851680398820762e-13,-2.67631648850908e-12,-4.1738954666692436e-12,-3.800323019026443e-12,-4.2110806122985805e-12,-6.585873142034295e-12,-8.071520004454548e-12,-6.583465254811351e-12,-7.421471399288172e-12,5.654494453916079e-12,-4.86011012865162e-12,-8.773317948657101e-12,-9.605820285946144e-12,-9.077367484428002e-12,-1.0781804211296155e-11,-1.478226304127417e-11,-1.237497517533881e-11,-1.221251122726641e-11,-1.0998846026927246e-11,-1.1041049309573615e-11,-1.332270867235308e-11,-1.0848996770368436e-11
-8.51526329337382e-12,-6.5003509959193904e-12,-5.159582092018055e-12,-4.695955344358182e-12,1.0522147662062059e-12,-2.626999033861205e-13,-1.4803769132765148e-12,4.792567774858369e-12,2.8782646908087634e-12,7.463196383117326e-13,-5.3548201364161935e-12,-1.392960261581421e-12,2.1043635982653802e-12,5.15936107636783e-12,4.998576055514903e-12,2.7452736006683415e-12,4.5641936552431876e-12,3.788729596054807e-12,1.3217351082506217e-12,4.769082347921838e-12,3.6038361443946347e-12,4.8891220061353376e-12,7.0545879637951e-12,5.228277127899972e-12,3.7937288610567774e-12,3.705662489084105e-12,9.757633047557946e-12,1.2382608470362655e-11,1.3276213390200908e-11,9.983352352138652e-12,8.950170918398115e-12,7.314362122645696e-13,-1.0634141294429965e-11,-1.3195920477881983e-11,-1.2335251999173734e-11,-1.129687007472846e-11,-8.328208427554884e-12,-8.164713112490674e-12,-1.013676865535551e-11,-1.0363613914377012e-11,-1.2065892410317857e-11,-1.1604419346111782e-11,-8.648370571462393e-12,-7.493384605039566e-12,-7.988374822742727e-12,-7.952542550482277e-12,-6.772551846223606e-12,-4.575461393541147e-12,-5.239030092196728e-12,-4.283885577605062e-12,-4.575673760554011e-12,-9.320481699104377e-12,1.0625021744647972e-12,1.1781888575868578e-14,1.254155672869573e-12,5.954222459525487e-13,5.834309372731994e-12,7.334247580148555e-12,1.1445739797055765e-11,1.2161664012966256e-11,1.0695771375468509e-11,9.816996676237366e-12,1.3051918354323177e-11,1.2795745529148305e-11
1.1005123333518441e-11,1.0790215192457708e-11,8.90187863689107e-12,1.095517297500237e-11,6.8767149699056056e-12,8.215938642308629e-12,9.171594747670043e-12,7.528564374581493e-12,5.859595212598378e-12,4.7766207629251764e-12,5.904799827760598e-12,-3.1295784808094134e-12,3.350980435357087e-13,3.5327378355987094e-13,2.9730429744745377e-12,-2.6726124175979747e-12,-4.664075667903944e-12,-5.7548672245388845e-12,-5.508663825537496e-12,-1.1089943591002792e-11,-3.4013284491152265e-12,-6.712029907873784e-12,-5.614953288102242e-12,-6.695779056542506e-12,-9.796256499328137e-12,-1.04649206420504e-11,-1.353879809329328e-11,-1.6015050213979975e-11,-1.838640121576418e-11,-1.6227038877048018e-11,-1.3213720130522688e-11,-6.954650352497538e-12,1.0374042240357539e-11,1.2309645235575317e-11,1.3976962755180011e-11,1.0910059309310328e-11,8.612950360031846e-12,9.479547834700952e-12,8.62900930798105e-12,1.018883728676201e-11,1.4903026631429836e-11,1.638977671092334e-11,1.349596647770568e-11,8.674681403419982e-12,7.602871910705745e-12,5.8083201750491746e-12,5.654524166232022e-12,-3.23997163320655e-13,5.942466216879439e-13,2.3329731178023393e-12,4.444495125710546e-12,5.6635104286328894e-12,-1.2640606925629071e-12,-2.285156810444277e-13,-2.6786585110016857e-12,-5.629798515371931e-12,-1.1260484761521638e-11,-8.816802555600133e-12,-8.98872979604448e-12,-8.554215064293657e-12,-9.009609975407782e-12,-1.327778402782087e-11,-1.4930422302938952e-11,-1.8889333595950575e-11
-1.5486421111488012e-11,-1.4863027977041196e-11,-9.675834994338216e-12,-3.639386781939534e-12,-8.278528261795868e-12,-9.65169609545846e-12,-1.3893212858162583e-11,-1.2020827020675638e-11,-9.156514429120575e-12,-4.50306023114244e-12,1.815536202487424e-12,1.5200941245741023e-12,-4.209664061560757e-12,-6.987057608709433e-12,-8.365521430020448e-12,-7.455066756589799e-12,-5.826104902295624e-12,-1.6677368737116875e-12,4.4243677987943103e-13,1.3382671479877946e-12,2.6897199998376936e-12,-1.8741705705149752e-12,-4.708521450735857e-12,6.153431891364748e-12,2.322772084228932e-12,2.6557749290834224e-12,4.375391122524165e-12,9.282541136856893e-12,8.098926550959008e-12,5.383133079961412e-12,1.6988164273090706e-12,1.853246922367548e-12,-1.2089846754603781e-11,-1.0303062558447705e-11,-6.4548526867991264e-12,-3.906506285344945e-12,-7.698256999644214e-12,-7.562235484481742e-13,-4.765026833108958e-13,2.16282211029652e-13,-3.7827009324864314e-13,-2.6154831036517813e-12,2.6050621866335904e-12,3.3015718738926854e-12,3.049636157159698e-12,2.8744160911475817e-12,3.2751642404793575e-12,3.77373309246032e-12,4.6410208736080716e-12,4.943305989657533e-12,7.0593954799580424e-12,5.485415308870146e-12,8.691896178136817e-12,7.599379764799965e-12,5.437363975291377e-12,3.75955952702789e-12,4.645065396546856e-12,7.458090672374241e-12,1.0921451498946412e-11,1.0926069003547313e-11,1.1732711677980846e-11,1.0775040132360304e-11,5.041661929938713e-12,9.097976467531411e-12
1.9107436077137053e-11,1.4636324652927968e-11,1.0445441279260946e-11,8.278408262230028e-12,5.2693223040467515e-12,7.178107028993351e-12,7.37165250375149e-12,1.7415278705801277e-12,1.5407909075282326e-12,4.787113670134956e-12,8.02334956806483e-12,7.434826915231339e-12,2.1115207744504252e-12,-1.4621975708006833e-12,-2.219941603653908e-12,-3.682012999162155e-12,-2.1107774557105336e-12,1.3472632365285556e-13,3.7973947144553925e-12,5.860803355961501e-13,2.862453033047884e-12,-3.437622677848751e-12,-3.173067494754989e-12,-1.9879696861790918e-11,-1.4897493980425833e-11,-5.882580677463168e-12,-9.801679749399384e-12,-1.9648363246416167e-11,-1.1065111590324862e-11,-4.495009630955949e-12,1.647609923383086e-12,6.806005461656993e-12,1.9836505219972268e-11,1.4133197640875393e-11,6.03140928778778e-12,8.887770621912593e-12,1.31395392088951e-11,9.144978452058082e-12,6.1486677112032585e-12,3.0816189735549665e-12,1.6699039122602948e-12,-1.002874779443275e-12,-3.587892348333455e-12,-2.1189294840961997e-12,1.2712496471056761e-12,4.267945900027213e-12,9.100817027318796e-12,7.834663068750912e-12,3.742538768891633e-12,-4.1323654609293273e-13,-2.6604828746723545e-12,-5.894104884829333e-12,-1.0893174345438795e-11,-6.018135405794212e-12,-1.337948884794216e-12,2.7070735939549444e-12,-8.806323819055002e-13,-4.678946748937208e-12,-2.0529203408115037e-11,-2.1043850080060264e-11,-2.0653049301655457e-11,-9.357407048993239e-12,-4.116899486872328e-12,-7.8156470919577e-12
2.116953521968251e-11,1.9734523565288765e-11,1.771492145840464e-11,6.134579169751742e-12,1.586415430997884e-11,1.3903314655776266e-11,1.9025115878916477e-11,1.1727581412428189e-11,1.1465908872791697e-11,1.0570299426630736e-11,5.912768418651904e-12,3.341659183801749e-12,6.6108387988192415e-12,7.62188040303452e-12,4.7348186205040115e-12,3.082629408394933e-12,3.532205827154467e-12,5.677428933863194e-12,1.0929475171492236e-12,-2.7494323797741518e-12,-7.46942030518943e-14,-3.0802960930900727e-12,-1.3212627403350046e-12,-8.948482783439903e-12,-5.895168097909408e-12,-3.2886520069455574e-12,-6.656791239352532e-12,-1.6409972769311498e-11,-1.2383520580756811e-11,-8.166286417095323e-12,-4.111340669028795e-12,7.125248162321326e-15,1.6023066681240816e-11,9.916479146936108e-12,6.828320809885991e-12,1.0272832813511267e-11,1.3135004454538357e-11,7.341939298070865e-12,5.923023426161745e-12,3.510253353537774e-12,9.899609982808038e-13,1.5370613970430718e-12,-2.1324607326692055e-12,-3.121910023169693e-12,-1.091276086613579e-12,1.8117660862612688e-12,4.757052582730903e-12,2.8759578787271314e-12,-1.4924536311314289e-12,-4.3183271112370844e-12,-9.255201686160507e-12,-1.0064716544862238e-11,-1.3333509624631478e-11,-1.3911265224438029e-11,-9.152106823735738e-12,-4.579543994027989e-12,-8.703762315549755e-12,-1.2941837550302369e-11,-1.660420809580093e-11,-1.6429013950387815e-11,-1.616707947627721e-11,-2.0879258837654123e-11,-1.7522135632448696e-11,-1.9060987934922666e-11
